SEXO,IDADE,FORMACAO DA MAE,FORMACAO DO PAI,ACESSO A INTERNET,NUMERO DE COMPUTADORES,INICIOU OS ESTUDOS,CURSO O ENSINO FUNDAMENTAL,REPROVOU,ABANDONOU A ESCOLA,GESTAO ESCOLAR / PROFESSORES TRABALHAM COM FOCO NO SPAECE,PROFESSORES TIRAM DUVIDAS,PROFESSORES CORRIGEM AS ATIVIDADES,TURNO ESCOLAR,NUMERO DE PONTOS EM PORTUGUES,NUMERO DE PONTOS EM MATEMATICA,PROFICIENCIA EM PORTUGUES,PROFICIENCIA EM MATEMATICA
2,17,1,1,1,0,3,1,0,0,2,2,1,3,18,3,"290,96","218,58"
2,17,1,1,1,0,3,1,0,0,1,2,2,3,7,4,"196,54","235,76"
2,20,1,1,1,0,7,1,0,0,3,2,1,3,17,3,"291,2","202,66"
2,19,1,1,1,0,3,1,2,0,1,2,2,3,13,4,"249,96","245,95"
2,19,1,1,1,0,3,1,2,1,3,3,3,3,17,11,"279,22","342,28"
2,18,1,1,1,0,3,1,0,0,2,1,2,3,11,7,"238,04","269,26"
2,17,1,1,1,0,5,1,0,0,2,2,2,3,8,4,"226,18","181,35"
2,18,1,1,1,0,5,1,1,1,3,3,3,3,7,5,"222,13","232,55"
2,18,1,1,1,0,3,1,0,0,2,2,2,3,19,8,"305,11","270,22"
2,18,1,1,1,0,5,1,0,0,2,2,2,3,15,5,"257,74","257,26"
2,17,1,1,1,0,5,1,0,0,3,3,3,3,23,11,"327,64","309,92"
2,19,1,1,1,0,3,1,0,0,3,2,3,3,6,8,"205,43","268,67"
2,17,1,1,1,0,5,1,0,0,2,2,2,3,9,0,"207,73","217,36"
2,18,1,1,1,0,7,1,1,0,2,1,2,3,9,4,"237,23","219,77"
2,17,1,1,1,0,3,1,0,0,2,2,2,3,9,4,"237,12","258,55"
2,17,1,1,1,0,3,1,0,0,2,2,2,3,19,7,"299,8","265,83"
2,17,1,1,1,0,3,1,0,0,1,2,1,3,13,4,"264,86","232,96"
2,17,1,1,1,0,5,1,0,0,3,3,3,3,11,5,"244,12","223,08"
2,17,1,1,1,0,5,1,0,0,2,3,2,3,9,6,"236,81","259,54"
2,17,1,1,1,0,9,1,0,0,2,2,3,3,14,7,"281,96","246,72"
2,18,1,1,1,0,3,1,0,0,2,2,2,3,16,4,"281,61","206,01"
2,18,1,1,1,0,3,1,1,0,3,2,2,3,14,8,"286,13","302,53"
2,18,1,1,1,0,3,1,1,0,3,3,2,3,12,3,"252,78","200,73"
2,17,1,1,1,0,3,2,1,0,2,2,2,3,9,5,"228,18","234,95"
2,17,1,1,1,0,3,1,0,0,2,3,3,3,15,8,"263,39","285,99"
2,18,1,1,1,0,5,1,0,0,2,1,1,3,7,6,"226,46","235,13"
2,20,1,1,1,0,7,1,1,0,2,2,2,3,13,5,"251,75","249,48"
2,17,1,1,1,0,3,1,0,0,2,2,2,3,5,3,"210,12","230,14"
2,19,1,1,1,0,3,1,1,0,3,1,2,3,7,6,"215,47","244,53"
2,17,1,1,1,0,3,1,1,0,2,1,2,3,13,5,"253,48","266,99"
2,18,1,1,1,0,3,1,0,0,3,2,3,3,21,8,"324,68","284,44"
2,17,1,1,1,0,5,1,0,0,2,2,2,3,17,6,"288,84","256,77"
2,19,1,1,1,0,3,1,1,0,2,1,1,3,17,6,"282,77","226,78"
2,18,1,1,1,0,5,1,1,0,3,3,3,3,9,4,"224,8","248,27"
2,19,1,1,1,0,3,1,0,1,3,3,3,3,15,1,"276,65","220,81"
2,18,1,1,1,0,3,1,1,0,3,3,3,3,3,2,"183,94","187,8"
2,17,1,1,1,0,3,1,1,0,3,3,3,3,10,4,"249,55","233,89"
2,19,1,1,1,0,3,1,2,1,2,2,1,3,10,5,"234,54","256,66"
2,19,1,1,1,0,3,1,1,1,1,2,2,3,9,2,"228,05","225,43"
2,18,1,1,1,0,3,1,1,0,2,2,2,3,10,1,"225,4","217,69"
2,20,1,1,1,0,5,1,1,0,2,2,2,3,17,2,"285,46","220,18"
2,17,1,1,1,0,3,1,0,0,2,2,2,3,8,3,"226,92","227,14"
2,20,1,1,1,0,3,1,1,0,2,2,2,3,12,4,"248,9","236,78"
2,19,1,1,1,0,7,1,1,0,3,2,3,3,19,3,"300,4","242,91"
2,19,1,1,1,0,7,1,1,0,3,3,3,3,6,3,"185,12","217,61"
2,17,1,1,1,0,5,1,0,0,3,3,2,3,5,3,"195,39","216,03"
2,19,1,1,1,0,5,1,0,0,3,3,3,3,11,9,"257,71","266,16"
2,19,1,1,1,0,5,1,1,0,2,2,2,3,13,3,"270,19","223,45"
2,17,1,1,1,0,5,1,0,0,3,1,2,3,19,6,"296,02","276,44"
2,18,1,1,1,0,5,1,0,0,3,3,3,3,12,4,"263,12","263,02"
2,17,1,1,1,0,3,1,0,0,2,3,3,3,11,5,"241,55","259,56"
2,20,1,1,1,0,3,1,1,0,2,2,2,3,7,3,"206,68","231,19"
2,18,1,1,1,0,3,1,0,0,2,2,2,3,18,7,"297,82","285,53"
2,17,1,1,1,0,3,1,0,0,2,2,2,3,22,10,"333,68","312,27"
2,18,1,1,1,0,5,1,0,0,3,3,3,3,18,13,"292,58","362,89"
2,20,1,1,1,0,3,3,2,0,3,1,3,3,9,3,"229,1","221,19"
2,18,1,1,1,0,3,1,1,0,2,2,2,3,5,2,"173,45","226,38"
2,20,1,1,1,0,9,1,2,0,2,2,2,3,10,5,"251,71","239,4"
2,18,1,1,1,0,5,1,0,0,3,3,2,3,9,3,"215,16","206,21"
2,18,1,1,1,0,5,1,0,0,2,2,1,3,7,3,"213,16","237,47"
2,18,1,1,1,0,7,1,0,0,1,2,2,3,13,9,"271,26","286,86"
2,19,1,1,1,0,7,1,2,0,2,2,2,3,12,10,"256,77","326,56"
2,18,1,1,1,0,5,1,1,0,3,2,2,3,18,3,"301,48","239,92"
2,18,1,1,1,0,3,1,0,0,2,2,2,3,15,6,"262,15","292,85"
2,17,1,1,1,0,5,1,0,0,2,2,2,3,11,5,"243,03","233,01"
2,19,1,1,1,0,3,1,2,0,3,3,3,3,5,5,"192,29","251,05"
2,17,1,1,1,0,5,1,0,0,2,2,2,3,6,3,"184,18","184,57"
2,17,1,1,1,0,3,1,0,0,2,2,1,3,6,4,"198,25","191,48"
2,17,1,1,1,0,3,1,0,0,1,2,1,3,15,9,"252,19","315,35"
2,18,1,1,1,0,5,1,1,0,2,3,2,3,15,6,"269,68","278,85"
2,20,1,1,1,0,3,1,1,2,3,2,3,3,20,7,"306,83","293,06"
2,18,1,1,1,0,5,1,0,0,2,2,2,3,17,9,"281,55","277,58"
2,19,1,1,1,0,3,1,1,0,3,2,3,3,21,8,"329,43","260,17"
2,20,1,1,1,0,5,1,2,0,2,2,2,3,17,6,"285,18","283,82"
2,20,1,1,1,0,5,1,1,2,2,2,2,3,16,6,"291,37","245,6"
2,18,1,1,1,0,5,1,0,0,3,3,3,3,9,6,"211,52","244,04"
2,17,1,1,1,0,3,1,0,0,1,2,2,3,17,6,"271,15","290,96"
2,17,1,1,1,0,7,1,0,0,2,2,2,3,10,6,"239,83","221,33"
2,17,1,1,1,0,5,1,0,0,3,3,3,3,8,4,"223,77","243,5"
2,20,1,1,1,0,7,1,1,0,0,2,2,3,10,5,"236,88","265,8"
2,19,1,1,1,0,5,3,1,0,2,3,2,3,14,7,"276,26","205,28"
2,18,1,1,1,0,3,1,0,0,2,0,2,3,5,6,"191,56","247,34"
2,17,1,1,1,0,3,1,0,0,1,2,2,3,12,3,"245,23","223,66"
2,18,1,1,1,0,3,1,0,0,2,1,1,3,17,10,"287,03","317,24"
2,18,1,1,1,0,3,1,1,0,2,2,0,3,7,1,"223,11","218,79"
2,17,1,1,1,0,3,1,0,0,2,2,2,3,21,5,"326,84","240,89"
2,17,1,1,1,0,7,1,0,0,3,2,2,3,5,6,"199,33","271,22"
2,20,1,1,1,0,5,1,0,0,2,2,2,3,4,7,"190,75","268,45"
2,20,1,1,1,0,5,1,0,0,3,2,3,3,12,8,"262,64","310,98"
2,20,1,1,1,0,5,1,0,0,2,3,2,3,3,3,"176,14","230,21"
2,18,1,1,1,0,5,1,0,0,3,3,2,3,11,5,"247,27","228,91"
2,17,1,1,1,0,3,1,0,0,3,2,2,3,20,9,"311,11","323,54"
2,18,1,1,1,0,3,1,1,0,3,2,3,3,9,4,"230,94","208,4"
2,18,1,1,1,0,3,1,1,0,3,2,2,3,10,1,"243,03","199,3"
2,18,1,1,1,0,5,1,0,0,2,2,2,3,4,3,"178,85","240,25"
2,19,1,1,1,0,5,1,1,0,2,1,3,3,4,5,"172,25","248,68"
2,19,1,1,1,0,3,1,0,0,2,1,2,3,7,5,"215,3","210,61"
2,20,1,1,1,0,7,1,0,1,1,2,1,3,19,10,"303,55","317,29"
2,18,1,1,1,0,3,1,0,0,2,2,2,3,12,7,"258,2","245,58"
2,18,1,1,1,0,5,1,0,0,2,2,2,3,20,14,"312,31","360,66"
2,17,1,1,1,0,3,1,0,0,3,2,3,3,16,7,"281,28","234,45"
2,17,1,1,1,0,5,1,0,0,2,2,2,3,9,4,"226,55","234,88"
2,19,1,1,1,0,5,1,2,0,2,2,2,3,6,5,"181,25","264,84"
2,19,1,1,1,0,5,1,1,0,3,2,2,3,10,9,"246,38","242,61"
2,18,1,1,1,0,7,1,2,0,3,3,3,3,13,4,"244,03","221,92"
2,19,1,1,1,0,3,1,0,0,3,2,2,3,20,9,"306,17","330,51"
2,18,1,1,1,0,5,1,1,0,3,3,3,3,8,4,"217,48","203,43"
2,20,1,1,1,0,5,1,1,0,2,1,2,3,12,3,"248,09","227,17"
2,18,1,1,1,0,7,1,1,0,2,2,2,3,11,2,"229,08","191,97"
2,19,1,1,1,0,3,1,1,0,2,2,2,3,12,9,"252,53","279,55"
2,18,1,1,1,0,3,1,1,0,2,2,2,3,13,7,"273,41","263,26"
2,18,1,1,1,0,3,1,2,0,3,3,3,3,4,7,"190,28","234,99"
2,19,1,1,1,0,5,1,1,0,2,2,2,3,10,5,"234,04","243,73"
2,18,1,1,1,0,3,1,0,0,2,2,1,3,22,5,"316,09","259,59"
2,17,1,1,1,0,3,1,0,0,1,2,1,3,10,6,"251,57","254,38"
2,20,1,1,1,0,5,1,2,0,3,3,3,3,11,2,"242,91","219,88"
2,20,1,1,1,0,3,1,2,0,2,2,2,3,14,6,"260,99","294,59"
2,18,1,1,1,0,9,1,0,0,3,3,2,3,11,3,"243,14","210,24"
2,20,1,1,1,0,3,1,1,1,2,2,1,3,8,1,"210,1","214,28"
2,18,1,1,1,0,3,1,2,1,1,2,1,3,9,5,"214,22","236,23"
2,18,1,1,1,0,7,1,1,0,2,2,2,3,4,2,"186,75","213,16"
2,18,1,1,1,0,3,1,1,0,0,3,2,3,19,5,"304,41","260,94"
2,18,1,1,1,0,5,2,1,0,2,2,2,3,7,4,"215,23","233,1"
2,18,1,1,1,0,3,1,0,0,2,2,3,3,8,5,"218,6","256,54"
2,18,1,1,1,0,3,1,0,0,3,2,2,3,6,6,"196,8","220,91"
2,18,1,1,1,0,3,1,0,0,2,2,2,3,15,5,"270,1","241,23"
2,20,1,1,1,0,3,1,1,1,3,3,3,3,10,6,"237,08","261,35"
2,17,1,1,1,0,3,1,0,0,2,1,1,3,11,4,"244,25","229,12"
2,18,1,1,1,0,5,1,0,0,2,2,2,3,11,3,"231,43","183,1"
2,18,1,1,1,0,3,1,1,0,2,1,3,3,9,2,"232,68","219,06"
2,17,1,1,1,0,5,3,0,0,1,1,0,3,8,3,"216,68","220,59"
2,17,1,1,1,0,5,1,0,0,3,3,2,3,13,8,"271,14","278,73"
2,18,1,1,1,0,3,1,1,0,3,3,3,3,10,6,"233,24","222,29"
2,18,1,1,1,0,5,1,0,0,2,1,1,3,6,5,"221,19","233,68"
2,18,1,1,1,0,3,1,1,0,2,3,2,3,15,3,"272,04","221,1"
2,19,1,1,1,0,7,1,1,0,3,2,2,3,13,5,"262,33","224,13"
2,19,1,1,1,0,7,1,0,1,3,2,2,3,5,5,"198,46","236,94"
2,20,1,1,1,0,3,1,2,1,3,2,2,3,17,6,"282,36","238,18"
2,19,1,1,1,0,7,1,1,0,2,1,2,3,13,2,"261,02","226,83"
2,19,1,1,1,0,3,1,2,0,2,2,2,3,6,2,"217,44","196,13"
2,17,1,1,1,0,3,3,0,0,3,2,1,3,8,6,"219,92","220,51"
2,17,1,1,1,0,3,3,0,0,2,2,1,3,14,5,"271,8","242,76"
2,19,1,1,1,0,3,2,0,1,1,0,2,3,14,3,"264,82","220,52"
2,19,1,1,1,0,3,1,0,1,2,2,2,3,17,6,"284,32","247,15"
2,20,1,1,1,0,7,1,1,1,3,3,3,3,13,8,"255,95","289,02"
2,18,1,1,1,0,5,1,1,0,2,3,2,3,20,20,"313,49","430,21"
2,17,1,1,1,0,5,1,0,0,2,1,1,3,10,14,"249,97","341,34"
2,19,1,1,1,0,7,1,0,1,2,2,2,3,20,8,"324,47","295,84"
2,18,1,1,1,0,3,3,0,1,2,2,1,3,7,5,"215,1","232,97"
1,18,0,1,1,0,3,1,0,0,2,2,1,3,14,5,"243,86","232,42"
1,17,0,1,1,0,3,1,0,0,2,2,2,3,17,4,"289,61","245,75"
1,17,0,1,1,0,3,1,0,0,2,1,1,3,17,18,"283,83","376,65"
1,18,0,1,1,0,3,1,0,0,3,3,2,3,16,12,"291,35","320,79"
1,18,0,1,1,0,3,1,1,0,2,2,1,3,9,4,"214,31","242,49"
1,17,0,1,1,0,7,1,0,1,1,1,1,3,9,4,"231,92","220,63"
1,17,0,1,1,0,3,1,0,0,2,2,2,3,12,8,"259,91","258,51"
1,17,0,1,1,0,3,1,0,0,3,3,3,3,10,2,"243,65","199,45"
1,20,0,1,1,0,3,1,0,0,0,0,0,3,20,6,"326,24","262,09"
1,17,0,1,1,0,3,1,0,0,2,3,1,3,17,5,"281,98","280,65"
1,17,0,1,1,0,5,1,0,0,3,3,3,3,16,3,"272,86","252,07"
1,17,0,1,1,0,7,1,0,0,2,2,2,3,7,8,217,"284,07"
1,17,0,1,1,0,3,1,0,0,3,2,2,3,9,9,"224,47","275,12"
1,17,0,1,1,0,5,1,0,0,2,2,2,3,18,10,"301,22","312,06"
1,18,0,1,1,0,3,1,0,0,3,3,3,3,6,10,"208,68","281,16"
1,17,0,1,1,0,3,1,0,0,3,3,2,3,4,4,"182,25","246,81"
1,17,0,1,1,0,3,1,0,0,2,2,2,3,9,3,242,"223,68"
1,17,0,1,1,0,3,1,0,0,2,2,2,3,20,10,"296,87","324,4"
1,18,0,1,1,0,3,1,0,0,3,3,2,3,15,4,"283,67","221,4"
1,17,0,1,1,0,3,1,0,0,3,2,1,3,10,8,"240,53","292,43"
1,17,0,1,1,0,5,1,0,0,2,3,3,3,5,7,"188,28","243,29"
1,18,0,1,1,0,3,1,1,0,3,3,3,3,9,4,"212,45","240,05"
1,18,0,1,1,0,3,1,0,0,2,2,2,3,10,12,"233,74","289,76"
1,17,0,1,1,0,3,1,0,0,3,3,3,3,6,9,"201,9","239,86"
1,17,0,1,1,0,3,1,0,0,3,2,1,3,8,9,"219,1","295,27"
1,17,0,1,1,0,3,1,0,0,1,3,2,3,8,6,"196,41","222,74"
1,17,0,1,1,0,3,1,0,0,1,3,2,3,8,7,"230,61","271,28"
1,17,0,1,1,0,3,2,0,0,1,2,1,3,6,1,"198,97","218,09"
1,18,0,1,1,0,3,1,1,0,3,2,2,3,5,4,"173,34","202,19"
1,17,0,1,1,0,3,1,0,0,2,2,1,3,20,9,"302,33","302,27"
1,18,0,1,1,0,3,1,0,0,2,1,3,3,12,2,"258,51","193,95"
1,20,0,1,1,0,3,1,0,0,3,2,2,3,12,5,"245,92","255,8"
1,18,0,1,1,0,3,1,0,1,2,1,2,3,11,3,"257,04","252,52"
1,20,0,1,1,0,7,1,2,1,2,1,2,3,15,1,"267,67","195,71"
1,18,0,1,1,0,5,1,0,1,2,3,1,3,16,7,"276,07","251,51"
1,20,0,1,1,0,3,1,0,1,2,2,2,3,11,2,"246,58","197,91"
2,20,0,1,1,0,3,1,1,1,3,3,3,3,5,6,"183,52","253,87"
2,17,0,1,1,0,3,1,1,0,2,2,2,3,13,4,"272,71","235,67"
2,20,0,1,1,0,3,2,2,1,3,2,3,3,12,5,"256,59","242,37"
2,17,0,1,1,0,5,1,0,0,3,3,3,3,17,11,"271,49","341,83"
2,17,0,1,1,0,3,1,0,0,2,2,2,3,20,6,"298,98","236,42"
2,17,0,1,1,0,3,1,0,0,2,2,2,3,6,7,"208,41","266,86"
2,17,0,1,1,0,3,1,0,0,2,2,1,3,8,8,"211,64","242,18"
2,17,0,1,1,0,5,1,0,0,3,3,2,3,18,5,306,"235,91"
2,17,0,1,1,0,5,1,0,0,3,3,3,3,15,2,"280,91","218,55"
2,18,0,1,1,0,3,1,0,0,3,2,2,3,6,4,"193,02","229,06"
2,17,0,1,1,0,5,1,0,0,0,1,2,3,11,2,"250,8","225,9"
2,20,0,1,1,0,7,1,2,0,2,2,0,3,9,2,"249,76","220,25"
2,18,0,1,1,0,5,1,0,0,3,2,2,3,19,9,"300,5","280,63"
2,17,0,1,1,0,3,1,0,0,2,2,2,3,9,4,"232,93","225,11"
2,19,0,1,1,0,5,1,1,0,2,2,2,3,13,5,"256,27","205,18"
2,18,0,1,1,0,3,1,1,0,2,2,2,3,19,7,"286,32","301,7"
2,18,0,1,1,0,7,1,1,0,3,3,3,3,7,6,"220,94","242,75"
2,17,0,1,1,0,5,1,0,0,3,3,2,3,16,6,"286,21","245,7"
2,17,0,1,1,0,3,2,0,0,3,3,1,3,6,2,"187,37","218,17"
2,18,0,1,1,0,5,3,0,0,3,3,3,3,16,8,"286,04","267,07"
2,18,0,1,1,0,3,1,1,0,2,3,3,3,8,5,"219,84","247,13"
1,17,5,1,1,0,5,3,0,0,2,2,2,3,14,3,"266,24","229,61"
1,18,5,1,1,0,5,1,0,1,2,2,1,3,7,5,"210,22","244,63"
1,19,5,1,1,0,3,1,1,0,1,2,2,3,11,7,"235,81","237,38"
1,17,5,1,1,0,3,2,0,0,3,2,2,3,7,3,"218,49","250,56"
2,17,5,1,1,0,3,2,0,0,1,2,1,3,6,3,"199,81","219,53"
2,17,5,1,1,0,5,2,0,0,3,2,1,3,8,1,"222,32","216,41"
2,18,5,1,1,0,5,3,0,0,2,2,2,3,5,3,"178,35","232,46"
2,17,5,1,1,0,3,1,0,0,3,3,3,3,12,8,"260,44","233,67"
2,18,5,1,1,0,3,1,0,0,3,3,3,3,12,3,"257,16","227,54"
2,18,5,1,1,0,5,1,0,0,2,2,2,3,12,6,"246,43","210,11"
2,17,5,1,1,0,5,1,0,0,3,3,2,3,10,4,"231,96","229,06"
1,19,4,1,1,0,3,1,2,2,2,2,2,3,5,4,"204,57","221,78"
1,17,4,1,1,0,3,3,2,0,0,2,2,3,5,4,"164,8","209,63"
1,18,4,1,1,0,3,1,1,0,1,2,1,3,17,7,"291,73","243,65"
1,17,4,1,1,0,5,2,0,0,2,2,3,3,16,6,"280,58","261,39"
1,18,4,1,1,0,3,1,0,0,2,2,2,3,13,7,"267,57","273,71"
1,18,4,1,1,0,5,1,0,0,2,2,2,3,7,2,"217,15","211,08"
1,20,4,1,1,0,3,1,0,1,3,2,3,3,6,6,"187,62","216,77"
1,17,4,1,1,0,3,1,0,0,3,2,2,3,5,5,"168,16","197,87"
1,17,4,1,1,0,3,1,1,0,3,3,3,3,12,3,"241,18","184,45"
1,18,4,1,1,0,3,1,1,0,2,2,1,3,13,5,"268,51","205,35"
1,17,4,1,1,0,5,1,0,0,2,2,2,3,15,9,"283,39","285,27"
1,18,4,1,1,0,5,1,0,0,2,2,2,3,20,3,"304,94","224,05"
1,18,4,1,1,0,3,1,1,1,1,0,1,3,6,2,"207,36","199,17"
1,17,4,1,1,0,3,3,0,0,3,3,2,3,5,3,"190,16","231,55"
1,19,4,1,1,0,3,1,1,0,2,2,2,3,20,7,"300,79","282,79"
1,17,4,1,1,0,3,1,0,0,3,2,2,3,4,7,"193,3","272,55"
1,20,4,1,1,0,5,1,1,1,3,2,2,3,5,2,"202,12","219,3"
1,17,4,1,1,0,3,1,0,0,1,2,2,3,5,4,"149,12","199,82"
1,20,4,1,1,0,3,1,2,0,2,1,1,3,6,4,"192,66","221,68"
1,17,4,1,1,0,3,1,0,0,3,3,1,3,8,8,"196,83","237,51"
1,18,4,1,1,0,3,1,0,0,2,2,1,3,13,7,"250,33","269,64"
1,17,4,1,1,0,3,1,0,0,2,3,3,3,16,5,"280,48","244,74"
1,17,4,1,1,0,5,1,0,0,3,3,2,3,8,1,"194,66","198,8"
1,17,4,1,1,0,3,1,0,0,2,3,2,3,7,8,"224,05","266,88"
1,18,4,1,1,0,5,1,0,0,2,0,2,3,6,3,"203,76","232,79"
1,20,4,1,1,0,3,1,1,0,1,2,1,3,11,3,"256,71","244,57"
1,17,4,1,1,0,5,1,0,0,3,2,2,3,8,8,"214,96","278,33"
1,17,4,1,1,0,3,1,0,0,2,2,2,3,9,6,"230,04","241,82"
1,18,4,1,1,0,3,2,1,0,3,3,3,3,15,8,"282,19","301,98"
1,17,4,1,1,0,3,1,0,0,3,3,2,3,10,6,"247,62","252,9"
1,17,4,1,1,0,3,1,0,0,3,2,2,3,14,6,"274,13","231,78"
1,20,4,1,1,0,3,1,2,0,2,3,3,3,19,4,"297,11","230,83"
1,17,4,1,1,0,5,3,0,0,2,2,1,3,12,5,"248,59","261,48"
1,17,4,1,1,0,3,3,0,0,2,2,1,3,20,10,"308,9","313,43"
1,18,4,1,1,0,3,3,1,0,3,3,0,3,8,4,"220,53","234,29"
1,17,4,1,1,0,5,1,0,1,2,2,2,3,11,2,"232,11","218,8"
1,20,4,1,1,0,3,1,0,1,2,2,0,3,10,3,"233,23","218,53"
1,19,4,1,1,0,5,2,1,1,3,3,2,3,11,2,"236,49","216,76"
1,17,4,1,1,0,3,3,0,0,2,2,2,3,5,6,"203,62","215,34"
1,20,4,1,1,0,5,1,0,1,2,2,2,3,8,5,"223,14","198,58"
1,17,4,1,1,0,5,3,0,0,3,2,2,3,9,5,"226,16","214,67"
1,19,4,1,1,0,5,3,0,0,2,2,2,3,18,3,"304,65","221,45"
1,18,4,1,1,0,3,2,1,0,3,2,2,3,6,4,"207,77","211,22"
1,17,4,1,1,0,5,3,2,1,1,2,1,3,15,1,"269,02","195,22"
1,20,4,1,1,0,5,1,0,2,3,2,1,3,11,8,"250,52","296,99"
1,18,4,1,1,0,3,2,1,0,2,2,3,3,10,5,"240,37","246,76"
1,19,4,1,1,0,3,1,1,0,2,3,3,3,16,4,"277,66","243,4"
2,19,4,1,1,0,5,3,0,0,3,2,3,3,3,5,"167,69","245,58"
2,18,4,1,1,0,5,1,1,1,2,2,2,3,5,6,"185,79","233,57"
2,17,4,1,1,0,3,1,0,0,2,1,2,3,8,3,"193,83","218,83"
2,19,4,1,1,0,5,1,1,0,3,3,3,3,12,4,"237,36","259,53"
2,17,4,1,1,0,3,1,0,0,2,2,2,3,15,4,"275,04","237,56"
2,18,4,1,1,0,3,1,1,0,3,3,3,3,5,4,"198,26","194,42"
2,17,4,1,1,0,3,3,0,0,2,2,2,3,18,10,"291,34","299,32"
2,17,4,1,1,0,3,1,0,0,3,3,3,3,18,7,"305,82","236,79"
2,18,4,1,1,0,3,1,0,0,2,2,2,3,8,3,"218,72","238,02"
2,17,4,1,1,0,5,1,0,0,2,2,2,3,16,15,"281,31","354,04"
2,17,4,1,1,0,3,1,0,0,0,3,1,3,11,3,"236,43","239,1"
2,17,4,1,1,0,5,3,0,0,2,1,3,3,5,6,"160,46","208,11"
2,17,4,1,1,0,3,1,0,1,3,2,2,3,6,7,"202,53","258,94"
2,20,4,1,1,0,3,1,2,0,2,2,2,3,10,5,"225,65","274,92"
2,18,4,1,1,0,3,1,2,0,2,2,1,3,12,5,"255,08","225,58"
2,17,4,1,1,0,3,1,0,0,2,2,2,3,18,11,"304,23","349,41"
2,18,4,1,1,0,3,1,0,0,2,2,2,3,15,6,"285,2","252,4"
2,17,4,1,1,0,3,1,1,0,1,3,2,3,5,4,"189,35","228,45"
2,19,4,1,1,0,5,1,0,0,3,3,3,3,12,6,"265,51","252,38"
2,18,4,1,1,0,3,1,0,0,2,2,2,3,8,4,"217,26","235,44"
2,18,4,1,1,0,3,1,0,0,3,2,2,3,9,7,"232,26","204,59"
2,17,4,1,1,0,5,1,0,0,3,2,1,3,10,4,"226,37","220,23"
2,17,4,1,1,0,3,1,0,0,2,2,3,3,13,6,"264,91","270,32"
2,17,4,1,1,0,3,1,0,0,3,3,3,3,10,3,"243,14",187
2,17,4,1,1,0,3,1,1,0,2,2,2,3,21,8,"316,25","329,03"
2,20,4,1,1,0,3,2,1,0,3,1,1,3,10,5,"221,13","211,64"
2,17,4,1,1,0,3,2,0,0,0,1,3,3,9,5,"208,2","222,25"
2,19,4,1,1,0,5,1,1,0,2,2,1,3,5,2,"193,94","217,86"
2,20,4,1,1,0,5,1,1,0,3,3,2,3,7,6,"220,02","255,3"
2,18,4,1,1,0,3,2,1,0,2,2,2,3,15,7,"255,6","242,6"
2,18,4,1,1,0,3,1,1,0,2,2,2,3,15,9,"284,58","301,92"
2,17,4,1,1,0,3,1,0,0,2,1,1,3,8,6,"226,17","234,68"
2,20,4,1,1,0,7,1,2,2,2,0,2,3,12,13,"238,79","342,85"
2,18,4,1,1,0,5,3,1,0,2,2,1,3,10,3,"238,26","229,71"
2,17,4,1,1,0,3,1,0,0,3,3,3,3,11,9,"242,08","282,07"
2,19,4,1,1,0,5,1,2,0,2,2,2,3,10,10,"256,41","301,32"
2,17,4,1,1,0,5,2,0,0,2,2,2,3,14,5,"259,72","205,34"
2,17,4,1,1,0,3,1,0,0,2,2,2,3,24,7,"338,33","281,52"
2,19,4,1,1,0,3,3,1,1,3,3,3,3,8,2,"204,95","194,01"
2,17,4,1,1,0,5,3,0,0,1,3,2,3,6,5,"200,25","235,23"
2,18,4,1,1,0,5,3,1,1,2,3,2,3,11,4,"250,79","218,47"
1,17,2,1,1,0,3,1,0,0,3,2,1,3,7,3,"178,65","218,64"
1,17,2,1,1,0,3,1,0,0,2,2,1,3,15,7,"282,19","220,05"
1,17,2,1,1,0,5,1,0,0,3,3,2,3,16,5,"289,01","208,51"
1,18,2,1,1,0,3,1,1,0,3,3,3,3,9,8,"217,6","218,07"
1,18,2,1,1,0,3,1,0,0,2,2,2,3,13,8,"258,39","253,76"
1,18,2,1,1,0,5,1,0,0,1,2,1,3,8,6,"210,61","238,48"
1,18,2,1,1,0,5,1,1,0,2,2,2,3,17,6,"295,36","295,54"
1,18,2,1,1,0,5,1,0,0,2,2,2,3,11,2,"234,25","219,5"
1,17,2,1,1,0,3,1,0,0,2,2,2,3,7,3,"224,91","212,56"
1,17,2,1,1,0,3,1,0,0,3,2,2,3,16,4,"280,55","249,65"
1,20,2,1,1,0,5,1,0,0,3,3,1,3,6,6,"195,26","263,76"
1,18,2,1,1,0,3,1,0,0,3,2,2,3,3,4,"173,9","221,83"
1,17,2,1,1,0,3,1,0,0,2,2,2,3,13,3,"275,44","229,32"
1,17,2,1,1,0,3,1,0,0,2,2,2,3,12,7,"241,13","243,56"
1,17,2,1,1,0,3,1,0,0,3,2,1,3,13,10,"259,8","299,81"
1,18,2,1,1,0,5,1,0,0,3,2,2,3,6,9,"210,99","347,65"
1,19,2,1,1,0,3,1,1,0,3,2,2,3,16,8,"289,96","284,01"
1,17,2,1,1,0,3,1,0,0,2,3,2,3,19,2,"312,81","238,5"
1,17,2,1,1,0,3,1,0,0,2,2,2,3,13,10,"272,91","330,24"
1,17,2,1,1,0,3,1,0,0,3,2,2,3,17,6,"296,24","278,48"
1,17,2,1,1,0,3,1,0,0,3,3,2,3,15,7,"277,41","289,15"
